OBJECTID,src_SA2_MAIN16,nbr_SA2_MAIN16,src_SA2_5DIG16,nbr_SA2_5DIG16,src_SA2_NAME16,nbr_SA2_NAME16,LENGTH,NODE_COUNT
1474,128011529,128011530,11529,11530,Gymea - Grays Point,Miranda - Yowie Bay,3.103723689163044,0
1475,128011529,128011531,11529,11531,Gymea - Grays Point,Sylvania - Taren Point,0.536111904965843,0
1476,128011529,128021536,11529,11536,Gymea - Grays Point,Oyster Bay - Como - Jannali,0.557299273982184,0
1477,128011529,128021537,11529,11537,Gymea - Grays Point,Royal National Park,2.566313927458069,0
1478,128011529,128021538,11529,11538,Gymea - Grays Point,Sutherland - Kirrawee,3.763465722411568,0
1479,128011530,128011531,11530,11531,Miranda - Yowie Bay,Sylvania - Taren Point,3.993630125442508,0
1480,128011530,128011602,11530,11602,Miranda - Yowie Bay,Caringbah,2.550768497590482,0
1481,128011530,128011603,11530,11603,Miranda - Yowie Bay,Caringbah South,0.205283488433455,0
1482,128011531,128011602,11531,11602,Sylvania - Taren Point,Caringbah,1.341757683557648,0
1483,128011531,128021536,11531,11536,Sylvania - Taren Point,Oyster Bay - Como - Jannali,2.047198882365779,0
1484,128011602,128011603,11602,11603,Caringbah,Caringbah South,3.256993071803025,0
1485,128011602,128011606,11602,11606,Caringbah,Woolaware - Burraneer,1.306710393679873,0
1486,128011603,128011605,11603,11605,Caringbah South,Lilli Pilli - Port Hacking - Dolans Bay,2.582259766421866,0
1487,128011603,128011606,11603,11606,Caringbah South,Woolaware - Burraneer,1.500496045698395,0
1488,128011604,128011606,11604,11606,Cronulla - Kurnell - Bundeena,Woolaware - Burraneer,2.597115654270432,0
1489,128011604,128021537,11604,11537,Cronulla - Kurnell - Bundeena,Royal National Park,8.006078705818766,0
1490,128021533,128021535,11533,11535,Heathcote - Waterfall,Menai - Lucas Heights - Woronora,0.000000000000000,1
1491,128021533,128021537,11533,11537,Heathcote - Waterfall,Royal National Park,10.685582231495278,0
1492,128021533,128021607,11533,11607,Heathcote - Waterfall,Engadine,3.630375572494863,0
1493,128021534,128021535,11534,11535,Illawong - Alfords Point,Menai - Lucas Heights - Woronora,8.751840494894953,0
1494,128021535,128021538,11535,11538,Menai - Lucas Heights - Woronora,Sutherland - Kirrawee,0.095256686278799,0
1495,128021535,128021607,11535,11607,Menai - Lucas Heights - Woronora,Engadine,4.412185252162694,0
1496,128021535,128021609,11535,11609,Menai - Lucas Heights - Woronora,Woronora Heights,4.540063772654810,0
1497,128021536,128021538,11536,11538,Oyster Bay - Como - Jannali,Sutherland - Kirrawee,5.332133086569049,0
1498,128021537,128021538,11537,11538,Royal National Park,Sutherland - Kirrawee,3.314515988108620,0
1499,128021537,128021607,11537,11607,Royal National Park,Engadine,2.048537645897855,0
1500,128021537,128021608,11537,11608,Royal National Park,Loftus - Yarrawarrah,4.060683996920080,0
1501,128021538,128021608,11538,11608,Sutherland - Kirrawee,Loftus - Yarrawarrah,2.499557381903901,0
1502,128021538,128021609,11538,11609,Sutherland - Kirrawee,Woronora Heights,0.920318195401448,0
1503,128021607,128021608,11607,11608,Engadine,Loftus - Yarrawarrah,6.678338060593633,0
1504,128021607,128021609,11607,11609,Engadine,Woronora Heights,3.179335133524655,0
1505,128021608,128021609,11608,11609,Loftus - Yarrawarrah,Woronora Heights,0.250639627725669,0
1506,201011001,201011002,21001,21002,Alfredton,Ballarat,4.081546540012148,0
1507,201011001,201011006,21001,21006,Alfredton,Delacombe,12.370702402147021,0
1508,201011001,201011007,21001,21007,Alfredton,Smythes Creek,2.397171235162412,0
1509,201011001,201011008,21001,21008,Alfredton,Wendouree - Miners Rest,9.123190217264414,0
1510,201011001,201021010,21001,21010,Alfredton,Creswick - Clunes,8.403270834886676,0
1511,201011001,201031014,21001,21014,Alfredton,Beaufort,5.139568352203741,0
1512,201011002,201011003,21002,21003,Ballarat,Ballarat - North,3.760082272970278,0
1513,201011002,201011004,21002,21004,Ballarat,Ballarat - South,5.162773402018277,0
1514,201011002,201011006,21002,21006,Ballarat,Delacombe,1.455708831040596,0
1515,201011002,201011008,21002,21008,Ballarat,Wendouree - Miners Rest,4.369504275896153,0
1516,201011003,201011004,21003,21004,Ballarat - North,Ballarat - South,7.113897294657351,0
1517,201011003,201011008,21003,21008,Ballarat - North,Wendouree - Miners Rest,6.792761939874200,0
1518,201011003,201021010,21003,21010,Ballarat - North,Creswick - Clunes,16.766046050864208,0
1519,201011003,201021012,21003,21012,Ballarat - North,Gordon (Vic.),18.823848533136296,0
1520,201011004,201011005,21004,21005,Ballarat - South,Buninyong,9.808936530656574,0
1521,201011004,201011006,21004,21006,Ballarat - South,Delacombe,5.734968795877501,0
1522,201011004,201011007,21004,21007,Ballarat - South,Smythes Creek,2.167430837648709,0
1523,201011004,201021012,21004,21012,Ballarat - South,Gordon (Vic.),2.419262348391198,0
1524,201011005,201011007,21005,21007,Buninyong,Smythes Creek,4.968723129443249,0
1525,201011005,201021012,21005,21012,Buninyong,Gordon (Vic.),24.661927456584163,0
1526,201011005,201031015,21005,21015,Buninyong,Golden Plains - North,6.343991886995194,0
1527,201011006,201011007,21006,21007,Delacombe,Smythes Creek,14.376260245574727,0
1528,201011007,201031014,21007,21014,Smythes Creek,Beaufort,7.220785496309479,0
1529,201011007,201031015,21007,21015,Smythes Creek,Golden Plains - North,41.253491567635038,0
1530,201011008,201021010,21008,21010,Wendouree - Miners Rest,Creswick - Clunes,22.510211269848480,0
1531,201021009,201021011,21009,21011,Bacchus Marsh Region,Daylesford,33.842381200671404,0
1532,201021009,201021012,21009,21012,Bacchus Marsh Region,Gordon (Vic.),74.671535682136735,0
1533,201021009,202021031,21009,21031,Bacchus Marsh Region,Woodend,14.052850154117115,0
1534,201021009,203011035,21009,21035,Bacchus Marsh Region,Golden Plains - South,5.641496106063193,0
1535,201021009,203021043,21009,21043,Bacchus Marsh Region,Lara,44.339900700065677,0
1536,201021009,210021232,21009,21232,Bacchus Marsh Region,Gisborne,15.634282701268114,0
1537,201021009,213041353,21009,21353,Bacchus Marsh Region,Bacchus Marsh,75.418375077071104,0
1538,201021009,213041357,21009,21357,Bacchus Marsh Region,Melton South,8.497984341626978,0
1539,201021009,213051369,21009,21369,Bacchus Marsh Region,Wyndham Vale,11.620106406230919,0
1540,201021010,201021011,21010,21011,Creswick - Clunes,Daylesford,40.308695375701923,0
1541,201021010,201021012,21010,21012,Creswick - Clunes,Gordon (Vic.),18.379697332125904,0
1542,201021010,201031013,21010,21013,Creswick - Clunes,Avoca,31.837936273174048,0
1543,201021010,201031014,21010,21014,Creswick - Clunes,Beaufort,21.393923733182348,0
1544,201021010,201031017,21010,21017,Creswick - Clunes,Maryborough Region,34.831661997359930,0
1545,201021010,202021028,21010,21028,Creswick - Clunes,Castlemaine Region,19.592671426766824,0
1546,201021011,201021012,21011,21012,Daylesford,Gordon (Vic.),20.205090060284114,0
1547,201021011,202021028,21011,21028,Daylesford,Castlemaine Region,71.387769559774028,0
1548,201021011,202021030,21011,21030,Daylesford,Kyneton,41.805166354660123,0
1549,201021011,202021031,21011,21031,Daylesford,Woodend,10.973168012808662,0
1550,201021012,201031015,21012,21015,Gordon (Vic.),Golden Plains - North,26.570030293489520,0
1551,201021012,203011035,21012,21035,Gordon (Vic.),Golden Plains - South,42.272553979661296,0
1552,201031013,201031014,21013,21014,Avoca,Beaufort,72.786221060132490,0
1553,201031013,201031017,21013,21017,Avoca,Maryborough Region,74.929404963133635,0
1554,201031013,215011387,21013,21387,Avoca,Ararat Region,30.004522720313503,0
1555,201031013,215011391,21013,21391,Avoca,St Arnaud,52.566680090196165,0
1556,201031013,215011392,21013,21392,Avoca,Stawell,37.325656874068613,0
1557,201031014,201031015,21014,21015,Beaufort,Golden Plains - North,34.057453382995767,0
1558,201031014,215011387,21014,21387,Beaufort,Ararat Region,103.105869685338820,0
1559,201031014,217031474,21014,21474,Beaufort,Corangamite - North,62.225488312208277,0
1560,201031015,203011035,21015,21035,Golden Plains - North,Golden Plains - South,73.590012542816993,0
1561,201031015,217031474,21015,21474,Golden Plains - North,Corangamite - North,61.407012677651601,0
1562,201031016,201031017,21016,21017,Maryborough (Vic.),Maryborough Region,51.376602566249964,0
1563,201031017,202021028,21017,21028,Maryborough Region,Castlemaine Region,77.504786899964088,0
1564,201031017,202031033,21017,21033,Maryborough Region,Loddon,72.801546745597776,0
1565,201031017,215011391,21017,21391,Maryborough Region,St Arnaud,41.787539293225521,0
1566,202011018,202011019,21018,21019,Bendigo,California Gully - Eaglehawk,7.926587599981405,0
1567,202011018,202011020,21018,21020,Bendigo,East Bendigo - Kennington,3.363421224590155,0
1568,202011018,202011021,21018,21021,Bendigo,Flora Hill - Spring Gully,1.984076332131206,0
1569,202011018,202011022,21018,21022,Bendigo,Kangaroo Flat - Golden Square,4.599830642108076,0
1570,202011018,202011023,21018,21023,Bendigo,Maiden Gully,3.462158382155291,0
1571,202011018,202011025,21018,21025,Bendigo,White Hills - Ascot,3.003458537833541,0
1572,202011019,202011023,21019,21023,California Gully - Eaglehawk,Maiden Gully,6.873413274931628,0
1573,202011019,202011025,21019,21025,California Gully - Eaglehawk,White Hills - Ascot,8.316430741699861,0
1574,202011019,202031032,21019,21032,California Gully - Eaglehawk,Bendigo Region - North,13.720674803425608,0
1575,202011020,202011021,21020,21021,East Bendigo - Kennington,Flora Hill - Spring Gully,2.858033065350581,0
1576,202011020,202011024,21020,21024,East Bendigo - Kennington,Strathfieldsaye,8.157890478892050,0
1577,202011020,202011025,21020,21025,East Bendigo - Kennington,White Hills - Ascot,8.144473361002650,0
1578,202011020,202031032,21020,21032,East Bendigo - Kennington,Bendigo Region - North,5.683629068129006,0
1579,202011021,202011022,21021,21022,Flora Hill - Spring Gully,Kangaroo Flat - Golden Square,6.728901312817620,0
1580,202011021,202011024,21021,21024,Flora Hill - Spring Gully,Strathfieldsaye,3.071442966487768,0
1581,202011021,202021026,21021,21026,Flora Hill - Spring Gully,Bendigo Region - South,4.435117205251055,0
1582,202011022,202011023,21022,21023,Kangaroo Flat - Golden Square,Maiden Gully,7.742084634304414,0
1583,202011022,202021026,21022,21026,Kangaroo Flat - Golden Square,Bendigo Region - South,21.806386707529004,0
1584,202011023,202021026,21023,21026,Maiden Gully,Bendigo Region - South,13.864501926288325,0
1585,202011023,202031032,21023,21032,Maiden Gully,Bendigo Region - North,5.368352052531307,0
1586,202011024,202021026,21024,21026,Strathfieldsaye,Bendigo Region - South,19.466941492616037,0
1587,202011024,202031032,21024,21032,Strathfieldsaye,Bendigo Region - North,23.495911271407682,0
1588,202011025,202031032,21025,21032,White Hills - Ascot,Bendigo Region - North,32.437957362011417,0
1589,202021026,202021028,21026,21028,Bendigo Region - South,Castlemaine Region,93.819700896569088,0
1590,202021026,202021029,21026,21029,Bendigo Region - South,Heathcote,68.471669311795836,0
1591,202021026,202031032,21026,21032,Bendigo Region - South,Bendigo Region - North,23.734606811572935,0
1592,202021026,202031033,21026,21033,Bendigo Region - South,Loddon,50.030523400425338,0
1593,202021027,202021028,21027,21028,Castlemaine,Castlemaine Region,59.277797757665923,0
1594,202021028,202021029,21028,21029,Castlemaine Region,Heathcote,20.182569528584576,0
1595,202021028,202021030,21028,21030,Castlemaine Region,Kyneton,44.088963546654270,0
1596,202021028,202031033,21028,21033,Castlemaine Region,Loddon,10.990985482260220,0
1597,202021028,204011060,21028,21060,Castlemaine Region,Seymour Region,19.054274170847300,0
1598,202021029,202031032,21029,21032,Heathcote,Bendigo Region - North,19.128176785975473,0
1599,202021029,204011058,21029,21058,Heathcote,Nagambie,22.503878468998860,0
1600,202021029,204011060,21029,21060,Heathcote,Seymour Region,51.339110532984456,0
1601,202021029,216011410,21029,21410,Heathcote,Rushworth,36.316524692205071,0
1602,202021030,202021031,21030,21031,Kyneton,Woodend,36.232133976104564,0
1603,202021030,204011060,21030,21060,Kyneton,Seymour Region,34.179402392987562,0
1604,202021030,210021235,21030,21235,Kyneton,Romsey,27.547586886100710,0
1605,202021031,210021232,21031,21232,Woodend,Gisborne,7.343669865821661,0
1606,202021031,210021233,21031,21233,Woodend,Macedon,16.130612494625652,0
1607,202021031,210021235,21031,21235,Woodend,Romsey,24.856280896698319,0
1608,202031032,202031033,21032,21033,Bendigo Region - North,Loddon,79.373802037885227,0
1609,202031032,216011408,21032,21408,Bendigo Region - North,Lockington - Gunbower,39.520042339160739,0
1610,202031032,216011409,21032,21409,Bendigo Region - North,Rochester,12.032162434231889,0
1611,202031032,216011410,21032,21410,Bendigo Region - North,Rushworth,63.273958606741246,0
1612,202031033,215011391,21033,21391,Loddon,St Arnaud,51.749225214510382,0
1613,202031033,215031400,21033,21400,Loddon,Buloke,101.469225660008830,0
1614,202031033,215031401,21033,21401,Loddon,Gannawarra,111.599869514555150,0
1615,202031033,216011408,21033,21408,Loddon,Lockington - Gunbower,74.270872452208351,0
1616,203011034,203011035,21034,21035,Bannockburn,Golden Plains - South,51.749949561411292,0
1617,203011034,203011036,21034,21036,Bannockburn,Winchelsea,34.652044286459237,0
1618,203011034,203021038,21034,21038,Bannockburn,Corio - Norlane,7.302519367951530,0
1619,203011034,203021040,21034,21040,Bannockburn,Geelong West - Hamlyn Heights,3.871324992319488,0
1620,203011034,203021042,21034,21042,Bannockburn,Highton,0.000000000000000,1
1621,203011034,203021047,21034,21047,Bannockburn,North Geelong - Bell Park,5.908349675682536,0
1622,203011035,203011036,21035,21036,Golden Plains - South,Winchelsea,36.307207321123407,0
1623,203011035,203021038,21035,21038,Golden Plains - South,Corio - Norlane,8.004834104876837,0
1624,203011035,203021043,21035,21043,Golden Plains - South,Lara,37.723399462733575,0
1625,203011035,217031473,21035,21473,Golden Plains - South,Colac Region,46.087555102065124,0
1626,203011035,217031474,21035,21474,Golden Plains - South,Corangamite - North,13.067072557779936,0
1627,203011036,203021040,21036,21040,Winchelsea,Geelong West - Hamlyn Heights,0.000000000000000,1
1628,203011036,203021041,21036,21041,Winchelsea,Grovedale,9.097006033868794,0
1629,203011036,203021042,21036,21042,Winchelsea,Highton,8.591340270840005,0
1630,203011036,203031049,21036,21049,Winchelsea,Lorne - Anglesea,65.879487189143219,0
1631,203011036,203031053,21036,21053,Winchelsea,Torquay,22.774791824664078,0
1632,203011036,217031473,21036,21473,Winchelsea,Colac Region,54.333595457068959,0
1633,203021037,203021039,21037,21039,Belmont,Geelong,3.401761995614159,0
1634,203021037,203021041,21037,21041,Belmont,Grovedale,6.299708938626988,0
1635,203021037,203021042,21037,21042,Belmont,Highton,5.030535975139738,0
1636,203021037,203021046,21037,21046,Belmont,Newtown (Vic.),2.387990451738143,0
1637,203021038,203021043,21038,21043,Corio - Norlane,Lara,35.676929055045143,0
1638,203021038,203021047,21038,21047,Corio - Norlane,North Geelong - Bell Park,15.047505612369244,0
1639,203021039,203021040,21039,21040,Geelong,Geelong West - Hamlyn Heights,1.958330892319188,0
1640,203021039,203021041,21039,21041,Geelong,Grovedale,2.252772112956620,0
1641,203021039,203021045,21039,21045,Geelong,Newcomb - Moolap,5.615976771348160,0
1642,203021039,203021046,21039,21046,Geelong,Newtown (Vic.),1.880039738454129,0
1643,203021039,203021047,21039,21047,Geelong,North Geelong - Bell Park,0.557129979706097,0
1644,203021040,203021042,21040,21042,Geelong West - Hamlyn Heights,Highton,9.170094878568534,0
1645,203021040,203021046,21040,21046,Geelong West - Hamlyn Heights,Newtown (Vic.),4.912251849268028,0
1646,203021040,203021047,21040,21047,Geelong West - Hamlyn Heights,North Geelong - Bell Park,13.368062166512937,0
1647,203021041,203021042,21041,21042,Grovedale,Highton,8.634005132797958,0
1648,203021041,203021045,21041,21045,Grovedale,Newcomb - Moolap,3.878601328351924,0
1649,203021041,203031050,21041,21050,Grovedale,Ocean Grove - Barwon Heads,8.532695020954106,0
1650,203021041,203031053,21041,21053,Grovedale,Torquay,6.114518361043814,0
1651,203021042,203021046,21042,21046,Highton,Newtown (Vic.),3.928868622205936,0
1652,203021043,213051368,21043,21368,Lara,Werribee - South,8.085984756169893,0
1653,203021043,213051369,21043,21369,Lara,Wyndham Vale,1.535725528753698,0
1654,203021043,213051468,21043,21468,Lara,Werribee - West,28.364432560751844,0
1655,203021044,203021045,21044,21045,Leopold,Newcomb - Moolap,10.769462016038510,0
1656,203021044,203031048,21044,21048,Leopold,Clifton Springs,4.408968800050295,0
1657,203021044,203031050,21044,21050,Leopold,Ocean Grove - Barwon Heads,13.805005553946522,0
1658,203021045,203031050,21045,21050,Newcomb - Moolap,Ocean Grove - Barwon Heads,4.956096255704267,0
1659,203031048,203031050,21048,21050,Clifton Springs,Ocean Grove - Barwon Heads,6.950434066369375,0
1660,203031048,203031051,21048,21051,Clifton Springs,Portarlington,12.636757096004541,0
1661,203031048,203031052,21048,21052,Clifton Springs,Point Lonsdale - Queenscliff,10.697485287179569,0
1662,203031049,203031053,21049,21053,Lorne - Anglesea,Torquay,13.494517839078501,0
1663,203031049,217031473,21049,21473,Lorne - Anglesea,Colac Region,16.253548447774779,0
1664,203031049,217031476,21049,21476,Lorne - Anglesea,Otway,13.593464952288238,0
